MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,PATELENG,PATEL ENGINEERING LTD.,        37.15,        37.00,        37.50,        32.50,        33.30,                  6598107.75,189886,N, ,1952,        95.85,        32.50
N,EQ,PATINTLOG,PATEL INT. LOG. LTD,        38.90,        38.50,        39.30,        36.30,        36.80,                  1065744.75,28434,N, ,282,        94.00,        36.30
N,EQ,PATSPINLTD,PATSPIN INDIA LTD,        10.40,        10.25,        10.60,         9.80,         9.95,                    81160.25,8062,N, ,38,        44.00,         9.80
N,EQ,PCJEWELLER,PC JEWELLER LTD,        66.95,        67.25,        67.70,        58.65,        62.35,                770430386.65,12322579,N, ,62578,       600.65,        58.65
N,EQ,PDMJEPAPER,PUDUMJEE PAPER PRO. LTD,        23.40,        23.75,        24.00,        21.95,        22.70,                  1427073.90,62415,N, ,782,        34.70,        21.95
N,EQ,PDPL,PARENTERAL DRUGS LTD,         9.70,         9.55,         9.55,         8.75,         8.75,                    70390.65,7889,N, ,39,        28.80,         7.25
N,EQ,PDSMFL,PDS MULTINATIONAL FAS LTD,       247.00,       250.20,       250.20,       244.00,       247.00,                   617151.40,2500,N, ,96,       365.00,       200.00
N,EQ,PENIND,PENNAR INDUSTRIES LTD,        41.05,        41.30,        41.30,        38.05,        39.85,                 10467588.95,262257,N, ,1325,        79.45,        38.05
N,EQ,PENINLAND,PENINSULA LAND LIMITED,        12.85,        12.90,        13.00,        10.65,        11.40,                  9720468.05,807727,N, ,2051,        44.00,        10.65
N,EQ,PENPEBS,PENNAR ENG BLDG SYS LTD,        54.95,        55.00,        58.10,        54.10,        55.80,                   945056.65,16811,N, ,125,       129.00,        53.65
N,EQ,PERSISTENT,PERSISTENT SYSTEMS LTD,       779.30,       783.00,       798.65,       771.25,       788.40,                199640058.05,254902,N, ,34343,       915.00,       621.55
N,EQ,PFC,POWER FIN CORP LTD.,        79.10,        80.10,        80.70,        74.35,        76.10,                610360439.15,7907093,N, ,29134,       149.65,        67.50
N,EQ,PFIZER,PFIZER LTD,      2961.90,      2933.00,      3010.00,      2850.00,      2986.50,                293400607.35,100918,N, ,6278,      3847.70,      1681.00
N,EQ,PFOCUS,PRIME FOCUS LIMITED,        71.15,        71.95,        73.95,        66.10,        67.85,                  2470549.15,35998,N, ,722,       135.00,        66.00
N,EQ,PFS,PTC INDIA FIN SERV LTD,        15.10,        15.20,        15.25,        14.50,        14.60,                  9795812.10,662862,N, ,2407,        44.20,        14.50
N,EQ,PGEL,PG ELECTROPLAST LTD,       133.00,       136.95,       143.75,       123.65,       127.15,                  9627396.45,72891,N, ,1424,       457.90,       123.65
N,EQ,PGIL,PEARL GLOBAL IND LIMITED,       145.60,       145.60,       145.60,       137.50,       143.75,                  3443990.15,24041,N, ,135,       170.00,       101.60
N,EQ,PHILIPCARB,PHILIPS CARBON BLACK LTD,       209.60,       213.50,       214.35,       196.90,       205.00,                161674760.05,790349,N, ,13881,      1594.00,       194.10
N,EQ,PHOENIXLTD,THE PHOENIX MILLS LTD,       553.10,       557.05,       561.85,       538.05,       548.75,                 21044642.60,38416,N, ,5215,       732.00,       452.20
N,EQ,PIIND,PI INDUSTRIES LTD,       736.10,       730.00,       732.30,       700.00,       711.90,                167867784.55,235865,N, ,36762,      1034.00,       700.00
N,EQ,PILITA,PIL ITALICA LIFESTYLE LTD,         8.10,         8.50,         8.50,         7.30,         7.30,                   537008.15,71518,N, ,213,        19.70,         7.10
N,EQ,PIONDIST,PIONEER DIST LTD,       168.40,       167.00,       168.70,       160.00,       160.05,                  2956935.10,18264,N, ,706,       408.95,       157.05
N,EQ,PIONEEREMB,PIONEER EMBROIDERIES LTD,        31.60,        32.25,        32.25,        30.00,        30.95,                   558351.80,18198,N, ,268,        50.80,        24.10
N,EQ,PITTIENG,PITTI ENGINEERING LIMITED,        70.10,        75.00,        75.00,        63.00,        64.60,                  3447325.30,50562,N, ,462,       118.60,        53.90
N,EQ,PLASTIBLEN,PLASTIBLENDS INDIA LTD,       230.60,       226.00,       228.30,       216.00,       217.95,                  3847314.95,17522,N, ,270,       278.95,       170.00
N,EQ,PNB,PUNJAB NATIONAL BANK,        62.50,        62.55,        63.40,        58.45,        59.70,               4145592477.65,68264539,N, ,158537,       231.45,        58.45
N,EQ,PNBGILTS,PNB GILTS LIMITED,        26.50,        26.50,        26.65,        25.65,        26.45,                  4849624.70,185509,N, ,1121,        56.70,        24.50
N,EQ,PNBHOUSING,PNB HOUSING FIN LTD.,       928.50,       922.50,       926.00,       854.00,       886.60,               1406097731.60,1585872,N, ,37844,      1560.00,       854.00
N,EQ,PNC,PRITISH NANDY COMMUNICATI,        14.50,        14.50,        15.15,        13.15,        13.50,                    52492.75,3836,N, ,40,        31.70,        13.00
N,EQ,PNCINFRA,PNC INFRATECH LTD.,       141.00,       141.10,       143.45,       131.00,       137.05,                 32566189.30,233835,N, ,3881,       228.30,       131.00
G,EQ,POCHIRAJU,POCHIRAJU IND LTD,         3.15,         3.10,         3.60,         3.10,         3.60,                      131.50,40,N, ,5,         8.50,         2.50
N,EQ,PODDARHOUS,PODDAR HOUSE & DVPT LTD,       642.10,       635.00,       660.05,       635.00,       660.00,                   339292.25,518,N, ,26,      1645.00,       560.60
N,EQ,PODDARMENT,PODDAR PIGMENTS LIMITED,       223.55,       228.75,       228.75,       216.40,       221.15,                  1375499.40,6273,N, ,403,       359.45,       215.00
N,EQ,POKARNA,POKARNA LIMITED,       142.95,       145.05,       145.15,       131.55,       134.30,                  6122850.30,44978,N, ,839,      1083.00,       131.55
N,EQ,POLYMED,POLY MEDICURE LIMITED,       219.85,       219.05,       219.05,       213.00,       213.80,                  1898937.45,8832,N, ,75,       303.45,       176.10
N,EQ,POLYPLEX,POLYPLEX CORPORATION LTD,       545.70,       554.05,       560.00,       527.95,       537.00,                 65673871.70,121231,N, ,2174,       667.80,       406.25
N,EQ,PONNIERODE,PONNIE SUGARS (ERODE) LTD,       117.30,       121.00,       121.00,       108.00,       110.55,                   726711.85,6309,N, ,154,       198.00,       108.00
N,EQ,POWERMECH,POWER MECH PROJECTS LTD.,       931.25,       945.15,       950.00,       887.85,       905.45,                 10801750.70,11954,N, ,1134,      1078.00,       536.00
N,EQ,PPAP,PPAP AUTOMOTIVE LIMITED,       410.05,       419.80,       419.80,       390.10,       393.35,                 12420095.40,31008,N, ,926,       723.10,       326.40
N,EQ,PRABHAT,PRABHAT DAIRY LIMITED,       132.45,       131.65,       132.95,       120.00,       121.05,                  7236848.10,58058,N, ,2410,       257.90,       120.00
N,EQ,PRAJIND,PRAJ INDUSTRIES LTD,        96.70,        97.50,        98.45,        84.00,        87.60,                111488643.05,1222651,N, ,11764,       131.50,        65.05
N,EQ,PRAKASH,PRAKASH INDUSTRIES LTD,       126.70,       127.80,       128.70,       101.40,       114.15,                236882939.75,2090908,N, ,15060,       276.00,       100.10
N,EQ,PRAKASHCON,PRAKASH CONSTROWELL LTD,         4.85,         4.95,         5.05,         4.70,         4.75,                  1812588.45,370121,N, ,422,        10.65,         3.80
N,EQ,PRAXIS,PRAXIS HOME RETAIL LTD,       199.30,       195.10,       201.95,       189.35,       189.35,                  2240459.55,11676,N, ,164,       315.00,       151.10
N,EQ,PRECAM,PRECISION CAMSHAFTS LTD.,        57.30,        58.65,        58.65,        53.30,        55.60,                  2525273.85,45724,N, ,481,       145.00,        53.30
N,EQ,PRECWIRE,PRECISION WIRES INDIA LTD,       219.75,       219.45,       219.45,       191.15,       196.00,                 19566951.65,97976,N, ,1813,       345.00,       185.00
N,EQ,PREMEXPLN,PREMIER EXPLOSIVES LTD,       180.25,       180.25,       180.25,       167.35,       167.80,                  2923985.45,17210,N, ,410,       537.70,       167.35
N,EQ,PREMIER,PREMIER LIMITED,        12.50,        12.10,        12.85,        11.25,        11.30,                   223678.60,19161,N, ,316,        38.75,        11.25
N,EQ,PREMIERPOL,PREMIER POLYFILM LTD,        26.45,        26.45,        26.45,        25.00,        25.65,                    28391.05,1101,N, ,17,        65.60,        24.25
N,EQ,PRESSMN,PRESSMAN ADVERTISING LTD,        38.75,        38.30,        38.30,        35.00,        35.75,                   625356.75,16943,N, ,164,        88.00,        35.00
N,EQ,PRESTIGE,PRESTIGE ESTATE LTD,       233.85,       235.15,       235.50,       206.20,       209.85,                 59730764.60,267712,N, ,6893,       356.80,       173.80
N,EQ,PRICOLLTD,PRICOL LIMITED,        52.20,        52.65,        53.15,        48.50,        48.90,                  9237392.80,184174,N, ,1927,       137.55,        48.50
N,EQ,PRIMESECU,PRIME SECURITIES LIMITED,        36.30,        35.55,        38.50,        33.05,        37.00,                  2954804.10,82359,N, ,343,        66.95,        31.50
N,SM,PRITI,PRITI INTERNATIONAL LTD,        98.00,        99.50,        99.50,        97.00,        99.50,                   940800.00,9600,N, ,5,       103.95,        77.20
N,EQ,PROVOGE,PROVOGUE (INDIA) LIMITED,         3.15,         3.15,         3.20,         2.80,         2.95,                   381300.90,125194,N, ,129,        11.10,         2.80
N,EQ,PROZONINTU,PROZONE INTU PROPRTIS LTD,        30.55,        31.15,        31.15,        28.20,        29.20,                  5464985.60,187982,N, ,1328,        78.40,        28.20
N,EQ,PRSMJOHNSN,PRISM JOHNSON LIMITED,        90.20,        91.00,        92.00,        84.90,        87.60,                 80115978.80,915266,N, ,6739,       159.15,        84.90
N,EQ,PSB,PUNJAB & SIND BANK,        27.00,        27.00,        27.05,        25.50,        25.90,                  2242389.20,85996,N, ,605,        56.90,        25.50
N,EQ,PSL,PSL LIMITED,         1.40,         1.35,         1.40,         1.35,         1.35,                    19243.25,14245,N, ,29,         6.75,         1.35
N,EQ,PSPPROJECT,PSP PROJECTS LIMITED,       415.85,       417.25,       429.95,       402.00,       411.30,                 19807927.40,48040,N, ,1348,       595.00,       323.30
N,EQ,PTC,PTC INDIA LIMITED,        68.15,        68.50,        69.60,        66.05,        66.70,                132010645.20,1959935,N, ,9777,       128.20,        66.05
N,EQ,PTL,PTL ENTERPRISES LTD,        44.00,        44.30,        44.90,        39.00,        42.20,                   809989.15,18925,N, ,201,        81.30,        39.00
N,SM,PULZ,PULZ ELECTRONICS LIMITED,        30.60,        29.00,        30.90,        29.00,        30.50,                   363200.00,12000,N, ,5,        72.05,        25.75
N,EQ,PUNJABCHEM,PUNJAB CHEM & CROP PROT L,       622.60,       612.00,       623.00,       580.00,       596.90,                 15902822.40,26402,N, ,762,       729.00,       348.90
N,EQ,PUNJLLOYD,PUNJ LLOYD LIMITED,        10.15,        10.35,        10.35,         9.05,         9.15,                 14962380.50,1570935,N, ,3413,        29.00,         9.05
N,EQ,PURVA,PURAVANKARA LIMITED,        64.35,        63.90,        68.00,        59.45,        63.70,                 23280590.05,379489,N, ,2345,       182.30,        59.45
N,SM,PUSHPREALM,PUSHPA REAL AND INFRA LTD,        40.00,        39.50,        47.00,        32.00,        33.50,                   792700.00,22000,N, ,7,        99.00,        32.00
N,EQ,PVP,PVP VENTURES LIMITED,         3.60,         3.60,         3.65,         3.55,         3.60,                   229841.65,63845,N, ,81,        10.60,         3.45
N,EQ,PVR,PVR LIMITED,      1255.10,      1270.00,      1279.45,      1190.00,      1201.75,                435420171.15,351195,N, ,33533,      1568.45,      1062.80
N,EQ,QUESS,QUESS CORP LIMITED,       890.20,       891.25,       907.75,       860.45,       888.60,                 91286429.05,102457,N, ,14682,      1303.15,       791.15
N,EQ,QUICKHEAL,QUICK HEAL TECH LTD,       225.75,       227.00,       227.40,       205.00,       210.50,                 41735900.30,194062,N, ,3784,       404.00,       176.30
G,EQ,RADAAN,RADAAN MEDIAWORKS (I) LTD,         1.65,         1.65,         1.65,         1.65,         1.65,                      825.00,500,N, ,3,         3.70,         1.10
N,EQ,RADICO,RADICO KHAITAN LTD,       362.70,       365.50,       370.95,       344.60,       346.95,                131872255.75,374793,N, ,13371,       499.00,       147.50
N,EQ,RADIOCITY,MUSIC BROADCAST LIMITED,       313.30,       314.70,       323.00,       302.15,       313.30,                 10737475.70,34305,N, ,716,       459.00,       285.00
N,EQ,RAJESHEXPO,RAJESH EXPORTS LTD,       722.75,       725.25,       736.30,       631.20,       675.85,                235185091.55,335802,N, ,10863,       874.00,       559.65
N,EQ,RAJTV,RAJ TV NETWORK LTD,        34.00,        33.50,        34.00,        29.20,        31.80,                   852182.55,26699,N, ,209,        77.70,        29.20
N,EQ,RALLIS,RALLIS INDIA LTD,       187.50,       188.00,       188.00,       176.50,       182.10,                 27522844.80,150933,N, ,3318,       290.00,       176.50
N,EQ,RAMANEWS,SHREE RAMA NEWSPRINT LTD,        24.50,        24.50,        24.50,        23.60,        23.75,                   917039.95,38205,N, ,121,        39.40,        19.60
N,EQ,RAMASTEEL,RAMA STEEL TUBES LIMITED,        95.95,        93.20,       100.70,        91.20,        93.95,                 12087932.45,126844,N, ,627,       290.00,        86.85
N,EQ,RAMCOCEM,THE RAMCO CEMENTS LIMITED,       650.50,       653.00,       659.00,       632.05,       643.15,                235037467.75,364797,N, ,15582,       879.10,       620.10
N,EQ,RAMCOIND,RAMCO INDUSTRIES LIMITED,       204.95,       204.05,       210.80,       189.00,       197.95,                  9494931.90,47093,N, ,1005,       325.70,       189.00
N,EQ,RAMCOSYS,RAMCO SYSTEMS LTD.,       325.65,       328.95,       329.30,       315.00,       319.65,                 11137573.95,34536,N, ,997,       572.40,       309.45
N,EQ,RAMKY,RAMKY INFRA LTD,       169.80,       167.45,       170.90,       161.35,       161.35,                 10895486.05,66425,N, ,680,       271.65,        92.35
N,EQ,RANEENGINE,RANE ENG VALVE LTD,       451.95,       450.00,       460.00,       450.00,       452.40,                  1322861.25,2931,N, ,123,       697.70,       448.00
N,EQ,RANEHOLDIN,RANE HOLDINGS LIMITED,      1549.10,      1526.05,      1641.95,      1390.10,      1517.45,                  3928414.40,2643,N, ,605,      2799.00,      1390.10
N,EQ,RATNAMANI,RATNAMANI MET & TUB LTD.,       871.00,       862.40,       870.00,       848.80,       861.90,                  3721413.90,4318,N, ,210,      1125.00,       823.30
N,EQ,RAYMOND,RAYMOND LTD,       701.65,       705.00,       706.25,       652.15,       663.40,                490427433.30,717949,N, ,17681,      1153.00,       652.15
